Index,TemperatureRaw16,VGNDRaw16
0,130,0
1,127,0
2,129,0
3,128,0
4,127,0
5,131,0
6,122,0
7,121,0
8,131,0
9,125,0
10,127,0
11,129,0
12,128,0
13,124,0
14,119,0
15,129,0
16,122,0
17,130,0
18,123,0
19,120,0
20,125,0
21,122,0
22,123,0
23,124,0
24,119,0
25,126,0
26,114,0
27,127,0
28,121,0
29,120,0
30,125,0
31,124,0
32,132,0
33,126,0
34,139,0
35,124,0
36,138,0
37,120,0
38,118,0
39,127,0
40,135,0
41,130,0
42,121,0
43,122,0
44,129,0
45,123,0
46,128,0
47,120,0
48,132,0
49,127,0
50,124,0
51,124,0
52,126,0
53,126,0
54,126,0
55,120,0
56,119,0
57,131,0
58,128,0
59,124,0
60,117,0
61,122,0
62,123,0
63,122,0
64,129,0
65,131,0
66,119,0
67,130,0
68,128,0
69,123,0
70,127,0
71,128,0
72,118,0
73,129,0
74,126,0
75,124,0
76,127,0
77,128,0
78,121,0
79,126,0
80,130,0
81,116,0
82,123,0
83,127,0
84,124,0
85,123,0
86,123,0
87,128,0
88,123,0
89,129,0
90,137,0
91,129,0
92,119,0
93,116,0
94,135,0
95,121,0
96,121,0
97,127,0
98,127,0
99,124,0
100,132,0
101,122,0
102,121,0
103,125,0
104,126,0
105,121,0
106,126,0
107,121,0
108,127,0
109,127,0
110,119,0
111,120,0
112,129,0
113,116,0
114,126,0
115,129,0
116,123,0
117,131,0
118,127,0
119,132,0
120,131,0
121,128,0
122,120,0
123,124,0
124,125,0
125,123,0
126,129,0
127,130,0
128,120,0
129,124,0
130,115,0
131,130,0
132,128,0
133,122,0
134,127,0
135,130,0
136,121,0
137,123,0
138,130,0
139,125,0
140,126,0
141,121,0
142,118,0
143,121,0
144,122,0
145,119,0
146,122,0
147,126,0
148,122,0
149,120,0
150,125,0
151,122,0
152,122,0
153,121,0
154,131,0
155,131,0
156,128,0
157,123,0
158,125,0
159,122,0
160,123,0
161,125,0
162,114,0
163,129,0
164,124,0
165,120,0
166,133,0
167,130,0
168,123,0
169,124,0
170,127,0
171,121,0
172,123,0
173,125,0
174,128,0
175,128,0
176,128,0
177,122,0
178,116,0
179,128,0
180,127,0
181,122,0
182,119,0
183,129,0
184,130,0
185,124,0
186,124,0
187,129,0
188,129,0
189,124,0
190,124,0
191,131,0
192,127,0
193,129,0
194,122,0
195,126,0
196,126,0
197,126,0
