Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-6691,2
5.00,-6706,2
10.00,-6689,0
15.00,-6704,1
20.00,-6708,2
25.00,-6690,2
30.00,-6695,1
35.00,-6697,2
40.00,-6699,2
45.00,-6702,2
50.00,-6698,3
55.00,-6693,2
60.00,-6696,2
65.00,-6700,2
70.00,-6699,2
75.00,-6696,4
80.00,-6701,4
85.00,-6695,2
90.00,-6703,0
95.00,-6696,1
100.00,-6697,2
105.00,-6704,5
110.00,-6698,3
115.00,-6701,2
120.00,-6697,4
125.00,-6695,2
130.00,-6701,2
135.00,-6696,2
140.00,-6697,1
145.00,-6693,2
150.00,-6692,3
155.00,-6693,3
160.00,-6701,3
165.00,-6696,0
170.00,-6702,2
175.00,-6694,2
180.00,-6706,2
185.00,-6704,2
190.00,-6707,2
195.00,-6702,2
200.00,-6702,3
205.00,-6711,3
210.00,-6699,2
215.00,-6706,3
220.00,-6706,5
225.00,-6701,4
230.00,-6691,1
235.00,-6691,5
240.00,-6697,2
245.00,-6698,3
250.00,-6702,2
255.00,-6709,5
260.00,-6701,3
265.00,-6708,2
270.00,-6698,2
275.00,-6701,2
280.00,-6705,5
285.00,-6703,2
290.00,-6703,3
295.00,-6698,2
300.00,-6704,0
305.00,-6704,2
310.00,-6706,3
315.00,-6709,2
320.00,-6694,2
325.00,-6707,0
330.00,-6708,3
335.00,-6711,5
340.00,-6713,3
345.00,-6712,2
350.00,-6697,3
355.00,-6708,1
360.00,-6715,3
365.00,-6702,4
370.00,-6703,2
375.00,-6711,3
380.00,-6710,4
385.00,-6706,2
390.00,-6709,3
395.00,-6704,5
400.00,-6706,5
405.00,-6697,2
410.00,-6689,3
415.00,-6702,4
420.00,-6710,0
425.00,-6702,5
430.00,-6702,4
435.00,-6702,4
440.00,-6702,3
445.00,-6707,4
450.00,-6700,2
455.00,-6704,5
460.00,-6707,2
465.00,-6694,1
470.00,-6701,2
475.00,-6702,2
480.00,-6703,0
485.00,-6707,3
490.00,-6705,3
495.00,-6701,3
500.00,-6698,3
505.00,-6714,1
510.00,-6718,5
515.00,-6707,2
520.00,-6716,3
525.00,-6715,1
530.00,-6704,2
535.00,-6708,2
540.00,-6714,2
545.00,-6713,3
550.00,-6713,3
555.00,-6714,2
560.00,-6712,2
565.00,-6720,2
570.00,-6713,2
575.00,-6716,0
580.00,-6712,3
585.00,-6708,4
590.00,-6704,3
595.00,-6717,1
600.00,-6710,3
605.00,-6709,2
610.00,-6706,2
615.00,-6701,5
620.00,-6703,4
625.00,-6690,3
630.00,-6703,2
635.00,-6703,2
640.00,-6699,1
645.00,-6708,2
650.00,-6705,3
655.00,-6702,2
660.00,-6704,3
665.00,-6705,3
670.00,-6693,2
675.00,-6700,0
680.00,-6712,2
685.00,-6712,2
690.00,-6703,2
695.00,-6706,4
700.00,-6706,3
705.00,-6703,1
710.00,-6692,2
715.00,-6706,2
720.00,-6698,3
725.00,-6706,2
730.00,-6697,3
735.00,-6708,0
740.00,-6700,3
745.00,-6715,2
750.00,-6704,2
755.00,-6711,2
760.00,-6705,1
765.00,-6714,4
770.00,-6711,3
775.00,-6719,5
780.00,-6703,3
785.00,-6715,3
790.00,-6707,4
795.00,-6711,5
800.00,-6711,2
805.00,-6704,2
810.00,-6705,3
815.00,-6717,3
820.00,-6701,2
825.00,-6708,3
830.00,-6719,3
835.00,-6714,2
840.00,-6708,1
845.00,-6705,2
850.00,-6714,2
855.00,-6713,3
860.00,-6717,3
865.00,-6712,1
870.00,-6716,1
875.00,-6709,2
880.00,-6714,3
885.00,-6722,1
890.00,-6718,3
895.00,-6708,3
900.00,-6712,2
905.00,-6716,3
910.00,-6704,3
915.00,-6699,2
920.00,-6698,5
925.00,-6716,2
